Id,Calories,StepTotal,Date,Hour
User19,84,0,2016-04-16,22
User19,84,0,2016-04-16,23
User19,85,0,2016-04-17,0
User19,85,0,2016-04-17,1
User19,84,0,2016-04-17,2
User19,84,0,2016-04-17,3
User19,84,0,2016-04-17,4
User19,85,0,2016-04-17,5
User19,85,0,2016-04-17,6
User19,87,9,2016-04-17,7
User19,146,551,2016-04-17,8
User19,198,1105,2016-04-17,9
User19,179,805,2016-04-17,10
User19,142,440,2016-04-17,11
User19,249,1417,2016-04-17,12
User19,191,1214,2016-04-17,13
User19,399,3926,2016-04-17,14
User19,261,1724,2016-04-17,15
User19,90,0,2016-04-17,16
User19,147,363,2016-04-17,17
User19,133,222,2016-04-17,18
User19,162,414,2016-04-17,19
User19,128,271,2016-04-17,20
User19,120,231,2016-04-17,21
User19,84,0,2016-04-17,22
User19,85,0,2016-04-17,23
User19,85,0,2016-04-18,0
User19,86,0,2016-04-18,1
User19,84,0,2016-04-18,2
User19,84,0,2016-04-18,3
User19,84,0,2016-04-18,4
User19,84,0,2016-04-18,5
User19,91,81,2016-04-18,6
User19,173,837,2016-04-18,7
User19,95,99,2016-04-18,8
User19,193,1272,2016-04-18,9
User19,101,110,2016-04-18,10
User19,87,0,2016-04-18,11
User19,166,961,2016-04-18,12
User19,126,230,2016-04-18,13
User19,127,253,2016-04-18,14
User19,113,116,2016-04-18,15
User19,125,221,2016-04-18,16
User19,131,338,2016-04-18,17
User19,270,2146,2016-04-18,18
User19,214,1263,2016-04-18,19
User19,179,865,2016-04-18,20
User19,143,313,2016-04-18,21
User19,86,0,2016-04-18,22
User19,85,0,2016-04-18,23
User19,85,0,2016-04-19,0
User19,87,0,2016-04-19,1
User19,85,0,2016-04-19,2
User19,85,0,2016-04-19,3
User19,84,0,2016-04-19,4
User19,88,7,2016-04-19,5
User19,162,680,2016-04-19,6
User19,114,217,2016-04-19,7
User19,120,324,2016-04-19,8
User19,187,1168,2016-04-19,9
User19,87,0,2016-04-19,10
User19,99,102,2016-04-19,11
User19,173,1000,2016-04-19,12
User19,105,49,2016-04-19,13
User19,111,216,2016-04-19,14
User19,100,37,2016-04-19,15
User19,132,395,2016-04-19,16
User19,164,860,2016-04-19,17
User19,157,483,2016-04-19,18
User19,137,248,2016-04-19,19
User19,127,336,2016-04-19,20
User19,156,586,2016-04-19,21
User19,84,0,2016-04-19,22
User19,84,0,2016-04-19,23
User19,84,0,2016-04-20,0
User19,87,7,2016-04-20,1
User19,84,0,2016-04-20,2
User19,85,0,2016-04-20,3
User19,85,0,2016-04-20,4
User19,88,15,2016-04-20,5
User19,187,1047,2016-04-20,6
User19,148,494,2016-04-20,7
User19,88,2,2016-04-20,8
User19,143,662,2016-04-20,9
User19,101,26,2016-04-20,10
User19,174,903,2016-04-20,11
User19,111,136,2016-04-20,12
User19,105,139,2016-04-20,13
User19,103,97,2016-04-20,14
User19,117,168,2016-04-20,15
User19,113,123,2016-04-20,16
User19,178,943,2016-04-20,17
User19,165,552,2016-04-20,18
User19,177,886,2016-04-20,19
User19,214,1072,2016-04-20,20
User19,201,935,2016-04-20,21
User19,141,586,2016-04-20,22
User19,84,0,2016-04-20,23
User19,84,0,2016-04-21,0
User19,85,0,2016-04-21,1
User19,84,0,2016-04-21,2
User19,84,0,2016-04-21,3
User19,86,7,2016-04-21,4
User19,90,28,2016-04-21,5
User19,212,1407,2016-04-21,6
User19,158,760,2016-04-21,7
User19,95,82,2016-04-21,8
User19,84,0,2016-04-21,9
User19,85,0,2016-04-21,10
User19,85,0,2016-04-21,11
User19,117,214,2016-04-21,12
User19,101,112,2016-04-21,13
User19,111,185,2016-04-21,14
User19,106,124,2016-04-21,15
User19,115,215,2016-04-21,16
User19,208,1439,2016-04-21,17
User19,159,608,2016-04-21,18
User19,181,806,2016-04-21,19
User19,146,543,2016-04-21,20
User19,84,0,2016-04-21,21
User19,84,0,2016-04-21,22
User19,84,0,2016-04-21,23
User19,84,0,2016-04-22,0
User19,84,0,2016-04-22,1
User19,84,0,2016-04-22,2
User19,84,0,2016-04-22,3
User19,84,0,2016-04-22,4
User19,84,0,2016-04-22,5
User19,84,0,2016-04-22,6
User19,84,0,2016-04-22,7
User19,84,0,2016-04-22,8
User19,84,0,2016-04-22,9
User19,84,0,2016-04-22,10
User19,84,0,2016-04-22,11
User19,84,0,2016-04-22,12
User19,84,0,2016-04-22,13
User19,84,0,2016-04-22,14
User19,84,0,2016-04-22,15
User19,84,0,2016-04-22,16
User19,84,0,2016-04-22,17
User19,84,0,2016-04-22,18
User19,84,0,2016-04-22,19
User19,148,368,2016-04-22,20
User19,192,939,2016-04-22,21
User19,134,357,2016-04-22,22
User19,87,0,2016-04-22,23
User19,84,0,2016-04-23,0
User19,85,0,2016-04-23,1
User19,85,0,2016-04-23,2
User19,85,0,2016-04-23,3
User19,85,0,2016-04-23,4
User19,85,0,2016-04-23,5
User19,84,0,2016-04-23,6
User19,110,156,2016-04-23,7
User19,120,247,2016-04-23,8
User19,234,1616,2016-04-23,9
User19,184,786,2016-04-23,10
User19,277,2196,2016-04-23,11
User19,240,1615,2016-04-23,12
User19,205,1259,2016-04-23,13
User19,203,964,2016-04-23,14
User19,228,1411,2016-04-23,15
User19,196,856,2016-04-23,16
User19,178,869,2016-04-23,17
User19,137,337,2016-04-23,18
User19,174,652,2016-04-23,19
User19,167,616,2016-04-23,20
User19,223,1272,2016-04-23,21
User19,138,274,2016-04-23,22
User19,84,0,2016-04-23,23
User19,85,0,2016-04-24,0
User19,84,0,2016-04-24,1
User19,85,0,2016-04-24,2
User19,87,4,2016-04-24,3
User19,85,0,2016-04-24,4
User19,84,0,2016-04-24,5
User19,90,23,2016-04-24,6
User19,110,214,2016-04-24,7
User19,130,272,2016-04-24,8
User19,158,684,2016-04-24,9
User19,184,864,2016-04-24,10
User19,141,490,2016-04-24,11
User19,335,3023,2016-04-24,12
User19,393,3962,2016-04-24,13
User19,200,1248,2016-04-24,14
User19,111,102,2016-04-24,15
User19,92,9,2016-04-24,16
User19,163,574,2016-04-24,17
User19,237,1726,2016-04-24,18
User19,207,1045,2016-04-24,19
User19,169,554,2016-04-24,20
User19,116,132,2016-04-24,21
User19,108,124,2016-04-24,22
User19,85,0,2016-04-24,23
User19,84,0,2016-04-25,0
User19,85,0,2016-04-25,1
User19,85,0,2016-04-25,2
User19,85,0,2016-04-25,3
User19,84,0,2016-04-25,4
User19,104,162,2016-04-25,5
User19,163,719,2016-04-25,6
User19,114,249,2016-04-25,7
User19,102,161,2016-04-25,8
User19,91,15,2016-04-25,9
User19,108,203,2016-04-25,10
User19,110,157,2016-04-25,11
User19,113,149,2016-04-25,12
User19,123,273,2016-04-25,13
User19,127,248,2016-04-25,14
User19,111,209,2016-04-25,15
User19,118,182,2016-04-25,16
User19,187,1087,2016-04-25,17
User19,151,577,2016-04-25,18
User19,262,2019,2016-04-25,19
User19,180,691,2016-04-25,20
User19,233,1395,2016-04-25,21
User19,156,644,2016-04-25,22
User19,84,0,2016-04-25,23
User19,84,0,2016-04-26,0
User19,84,0,2016-04-26,1
User19,85,0,2016-04-26,2
User19,84,0,2016-04-26,3
User19,85,0,2016-04-26,4
User19,92,57,2016-04-26,5
User19,184,924,2016-04-26,6
User19,122,263,2016-04-26,7
User19,84,0,2016-04-26,8
User19,84,0,2016-04-26,9
User19,86,0,2016-04-26,10
User19,106,155,2016-04-26,11
User19,119,286,2016-04-26,12
User19,99,86,2016-04-26,13
User19,113,241,2016-04-26,14
User19,105,131,2016-04-26,15
User19,95,31,2016-04-26,16
User19,176,974,2016-04-26,17
User19,185,936,2016-04-26,18
User19,180,741,2016-04-26,19
User19,159,505,2016-04-26,20
User19,172,606,2016-04-26,21
User19,117,172,2016-04-26,22
User19,84,0,2016-04-26,23
User19,85,0,2016-04-27,0
User19,85,0,2016-04-27,1
User19,85,0,2016-04-27,2
User19,85,0,2016-04-27,3
User19,84,0,2016-04-27,4
User19,91,36,2016-04-27,5
User19,201,1249,2016-04-27,6
User19,146,432,2016-04-27,7
User19,97,64,2016-04-27,8
User19,105,40,2016-04-27,9
User19,104,144,2016-04-27,10
User19,105,158,2016-04-27,11
User19,115,226,2016-04-27,12
User19,110,130,2016-04-27,13
User19,103,103,2016-04-27,14
User19,118,205,2016-04-27,15
User19,122,268,2016-04-27,16
User19,147,529,2016-04-27,17
User19,159,594,2016-04-27,18
User19,154,375,2016-04-27,19
User19,253,1649,2016-04-27,20
User19,171,686,2016-04-27,21
User19,94,88,2016-04-27,22
User19,84,0,2016-04-27,23
User19,84,0,2016-04-28,0
User19,85,0,2016-04-28,1
User19,86,0,2016-04-28,2
User19,85,0,2016-04-28,3
User19,84,0,2016-04-28,4
User19,87,6,2016-04-28,5
User19,163,744,2016-04-28,6
User19,111,174,2016-04-28,7
User19,102,107,2016-04-28,8
User19,214,1455,2016-04-28,9
User19,104,89,2016-04-28,10
User19,102,151,2016-04-28,11
User19,177,996,2016-04-28,12
User19,103,104,2016-04-28,13
User19,105,101,2016-04-28,14
User19,112,191,2016-04-28,15
User19,110,156,2016-04-28,16
User19,171,900,2016-04-28,17
User19,134,211,2016-04-28,18
User19,268,1962,2016-04-28,19
User19,163,614,2016-04-28,20
User19,169,612,2016-04-28,21
User19,129,450,2016-04-28,22
User19,85,0,2016-04-28,23
User19,85,0,2016-04-29,0
User19,86,0,2016-04-29,1
User19,85,0,2016-04-29,2
User19,84,0,2016-04-29,3
User19,84,0,2016-04-29,4
User19,85,0,2016-04-29,5
User19,181,816,2016-04-29,6
User19,140,483,2016-04-29,7
User19,105,151,2016-04-29,8
User19,163,901,2016-04-29,9
User19,105,162,2016-04-29,10
User19,115,175,2016-04-29,11
User19,186,1079,2016-04-29,12
User19,125,261,2016-04-29,13
User19,116,155,2016-04-29,14
User19,133,302,2016-04-29,15
User19,126,281,2016-04-29,16
User19,200,1223,2016-04-29,17
User19,199,1123,2016-04-29,18
User19,211,1278,2016-04-29,19
User19,176,678,2016-04-29,20
User19,163,533,2016-04-29,21
User19,127,329,2016-04-29,22
User19,84,0,2016-04-29,23
User19,84,0,2016-04-30,0
User19,84,0,2016-04-30,1
User19,85,0,2016-04-30,2
User19,85,0,2016-04-30,3
User19,85,0,2016-04-30,4
User19,85,0,2016-04-30,5
User19,104,138,2016-04-30,6
User19,129,261,2016-04-30,7
User19,148,545,2016-04-30,8
User19,158,494,2016-04-30,9
User19,141,392,2016-04-30,10
User19,267,2135,2016-04-30,11
User19,192,1083,2016-04-30,12
User19,235,1623,2016-04-30,13
User19,254,1757,2016-04-30,14
User19,203,1009,2016-04-30,15
User19,152,392,2016-04-30,16
User19,120,315,2016-04-30,17
User19,84,0,2016-04-30,18
User19,84,0,2016-04-30,19
User19,84,0,2016-04-30,20
User19,84,0,2016-04-30,21
User19,84,0,2016-04-30,22
User19,84,0,2016-04-30,23
User19,84,0,2016-05-01,0
User19,84,0,2016-05-01,1
User19,84,0,2016-05-01,2
User19,84,0,2016-05-01,3
User19,84,0,2016-05-01,4
User19,84,0,2016-05-01,5
User19,84,0,2016-05-01,6
User19,84,0,2016-05-01,7
User19,84,0,2016-05-01,8
User19,84,0,2016-05-01,9
User19,84,0,2016-05-01,10
User19,84,0,2016-05-01,11
User19,84,0,2016-05-01,12
User19,84,0,2016-05-01,13
User19,84,0,2016-05-01,14
User19,84,0,2016-05-01,15
User19,84,0,2016-05-01,16
User19,84,0,2016-05-01,17
User19,84,0,2016-05-01,18
User19,84,0,2016-05-01,19
User19,84,0,2016-05-01,20
User19,84,0,2016-05-01,21
User19,84,0,2016-05-01,22
User19,84,0,2016-05-01,23
User19,84,0,2016-05-02,0
User19,84,0,2016-05-02,1
User19,84,0,2016-05-02,2
User19,84,0,2016-05-02,3
User19,84,0,2016-05-02,4
User19,84,0,2016-05-02,5
User19,84,0,2016-05-02,6
User19,84,0,2016-05-02,7
User19,84,0,2016-05-02,8
User19,84,0,2016-05-02,9
User19,85,0,2016-05-02,10
User19,84,0,2016-05-02,11
User19,122,212,2016-05-02,12
User19,122,179,2016-05-02,13
User19,110,148,2016-05-02,14
User19,112,75,2016-05-02,15
User19,124,237,2016-05-02,16
User19,224,1507,2016-05-02,17
User19,163,614,2016-05-02,18
User19,258,1848,2016-05-02,19
User19,153,483,2016-05-02,20
User19,233,1507,2016-05-02,21
User19,144,435,2016-05-02,22
User19,85,0,2016-05-02,23
User19,85,0,2016-05-03,0
User19,85,0,2016-05-03,1
User19,85,0,2016-05-03,2
User19,91,13,2016-05-03,3
User19,92,24,2016-05-03,4
User19,143,617,2016-05-03,5
User19,233,1604,2016-05-03,6
User19,136,424,2016-05-03,7
User19,102,169,2016-05-03,8
User19,201,1321,2016-05-03,9
User19,97,54,2016-05-03,10
User19,102,113,2016-05-03,11
User19,117,272,2016-05-03,12
User19,118,176,2016-05-03,13
User19,127,320,2016-05-03,14
User19,137,351,2016-05-03,15
User19,115,163,2016-05-03,16
User19,184,1046,2016-05-03,17
User19,151,539,2016-05-03,18
User19,164,560,2016-05-03,19
User19,171,518,2016-05-03,20
User19,182,656,2016-05-03,21
User19,142,514,2016-05-03,22
User19,85,0,2016-05-03,23
User19,85,0,2016-05-04,0
User19,89,15,2016-05-04,1
User19,85,0,2016-05-04,2
User19,84,0,2016-05-04,3
User19,86,0,2016-05-04,4
User19,92,45,2016-05-04,5
User19,163,713,2016-05-04,6
User19,120,263,2016-05-04,7
User19,87,0,2016-05-04,8
User19,153,783,2016-05-04,9
User19,164,847,2016-05-04,10
User19,92,0,2016-05-04,11
User19,128,273,2016-05-04,12
User19,115,168,2016-05-04,13
User19,128,259,2016-05-04,14
User19,84,0,2016-05-04,15
User19,89,11,2016-05-04,16
User19,215,1353,2016-05-04,17
User19,170,730,2016-05-04,18
User19,178,876,2016-05-04,19
User19,166,537,2016-05-04,20
User19,203,915,2016-05-04,21
User19,143,373,2016-05-04,22
User19,84,0,2016-05-04,23
User19,85,0,2016-05-05,0
User19,85,0,2016-05-05,1
User19,87,11,2016-05-05,2
User19,85,0,2016-05-05,3
User19,86,0,2016-05-05,4
User19,87,11,2016-05-05,5
User19,189,1006,2016-05-05,6
User19,112,160,2016-05-05,7
User19,106,157,2016-05-05,8
User19,204,1326,2016-05-05,9
User19,110,143,2016-05-05,10
User19,106,117,2016-05-05,11
User19,193,1184,2016-05-05,12
User19,98,45,2016-05-05,13
User19,104,119,2016-05-05,14
User19,90,0,2016-05-05,15
User19,102,129,2016-05-05,16
User19,181,901,2016-05-05,17
User19,164,635,2016-05-05,18
User19,160,652,2016-05-05,19
User19,178,789,2016-05-05,20
User19,187,961,2016-05-05,21
User19,122,268,2016-05-05,22
User19,84,0,2016-05-05,23
User19,87,7,2016-05-06,0
User19,85,0,2016-05-06,1
User19,91,12,2016-05-06,2
User19,89,10,2016-05-06,3
User19,85,0,2016-05-06,4
User19,85,0,2016-05-06,5
User19,173,880,2016-05-06,6
User19,135,359,2016-05-06,7
User19,111,252,2016-05-06,8
User19,185,1163,2016-05-06,9
User19,101,113,2016-05-06,10
User19,113,177,2016-05-06,11
User19,135,407,2016-05-06,12
User19,108,126,2016-05-06,13
User19,114,227,2016-05-06,14
User19,108,125,2016-05-06,15
User19,161,695,2016-05-06,16
User19,164,676,2016-05-06,17
User19,172,732,2016-05-06,18
User19,155,575,2016-05-06,19
User19,122,152,2016-05-06,20
User19,109,222,2016-05-06,21
User19,85,0,2016-05-06,22
User19,84,0,2016-05-06,23
User19,87,8,2016-05-07,0
User19,85,0,2016-05-07,1
User19,85,0,2016-05-07,2
User19,85,0,2016-05-07,3
User19,84,0,2016-05-07,4
User19,85,0,2016-05-07,5
User19,128,306,2016-05-07,6
User19,178,742,2016-05-07,7
User19,212,1007,2016-05-07,8
User19,160,509,2016-05-07,9
User19,214,1441,2016-05-07,10
User19,231,1628,2016-05-07,11
User19,239,1598,2016-05-07,12
User19,179,714,2016-05-07,13
User19,194,910,2016-05-07,14
User19,199,1019,2016-05-07,15
User19,183,955,2016-05-07,16
User19,156,506,2016-05-07,17
User19,210,1140,2016-05-07,18
User19,135,266,2016-05-07,19
User19,240,1367,2016-05-07,20
User19,137,249,2016-05-07,21
User19,92,5,2016-05-07,22
User19,85,0,2016-05-07,23
User19,84,0,2016-05-08,0
User19,84,0,2016-05-08,1
User19,84,0,2016-05-08,2
User19,84,0,2016-05-08,3
User19,84,0,2016-05-08,4
User19,84,0,2016-05-08,5
User19,84,0,2016-05-08,6
User19,84,0,2016-05-08,7
User19,84,0,2016-05-08,8
User19,94,39,2016-05-08,9
User19,131,227,2016-05-08,10
User19,233,1570,2016-05-08,11
User19,340,3016,2016-05-08,12
User19,207,1236,2016-05-08,13
User19,281,2336,2016-05-08,14
User19,184,1050,2016-05-08,15
User19,280,2315,2016-05-08,16
User19,123,145,2016-05-08,17
User19,141,347,2016-05-08,18
User19,136,344,2016-05-08,19
User19,104,120,2016-05-08,20
User19,96,38,2016-05-08,21
User19,97,74,2016-05-08,22
User19,85,0,2016-05-08,23
User19,86,0,2016-05-09,0
User19,84,0,2016-05-09,1
User19,84,0,2016-05-09,2
User19,85,0,2016-05-09,3
User19,84,0,2016-05-09,4
User19,86,0,2016-05-09,5
User19,184,1112,2016-05-09,6
User19,146,509,2016-05-09,7
User19,86,0,2016-05-09,8
User19,195,1269,2016-05-09,9
User19,112,105,2016-05-09,10
User19,106,153,2016-05-09,11
User19,125,256,2016-05-09,12
User19,117,298,2016-05-09,13
User19,106,107,2016-05-09,14
User19,122,228,2016-05-09,15
User19,123,237,2016-05-09,16
User19,190,1077,2016-05-09,17
User19,192,1058,2016-05-09,18
User19,141,388,2016-05-09,19
User19,171,683,2016-05-09,20
User19,156,535,2016-05-09,21
User19,122,212,2016-05-09,22
User19,88,5,2016-05-09,23
User19,85,0,2016-05-10,0
User19,85,0,2016-05-10,1
User19,85,0,2016-05-10,2
User19,84,0,2016-05-10,3
User19,85,0,2016-05-10,4
User19,85,0,2016-05-10,5
User19,214,1421,2016-05-10,6
User19,129,280,2016-05-10,7
User19,199,1297,2016-05-10,8
User19,103,149,2016-05-10,9
User19,101,151,2016-05-10,10
User19,103,120,2016-05-10,11
User19,199,1310,2016-05-10,12
User19,101,82,2016-05-10,13
User19,98,75,2016-05-10,14
User19,111,163,2016-05-10,15
User19,110,232,2016-05-10,16
User19,172,820,2016-05-10,17
User19,133,298,2016-05-10,18
User19,257,1917,2016-05-10,19
User19,170,549,2016-05-10,20
User19,252,1523,2016-05-10,21
User19,126,226,2016-05-10,22
User19,84,0,2016-05-10,23
User19,84,0,2016-05-11,0
User19,84,0,2016-05-11,1
User19,86,0,2016-05-11,2
User19,85,0,2016-05-11,3
User19,85,0,2016-05-11,4
User19,94,41,2016-05-11,5
User19,162,776,2016-05-11,6
User19,92,102,2016-05-11,7
User19,198,1355,2016-05-11,8
User19,100,71,2016-05-11,9
User19,106,165,2016-05-11,10
User19,116,272,2016-05-11,11
User19,106,145,2016-05-11,12
User19,111,211,2016-05-11,13
User19,132,328,2016-05-11,14
User19,102,109,2016-05-11,15
User19,183,1016,2016-05-11,16
User19,158,527,2016-05-11,17
User19,292,2503,2016-05-11,18
User19,138,578,2016-05-11,19
User19,122,191,2016-05-11,20
User19,206,1013,2016-05-11,21
User19,141,369,2016-05-11,22
User19,85,0,2016-05-11,23
User19,85,0,2016-05-12,0
User19,88,9,2016-05-12,1
User19,85,0,2016-05-12,2
User19,86,0,2016-05-12,3
User19,87,4,2016-05-12,4
User19,85,0,2016-05-12,5
User19,164,707,2016-05-12,6
User19,110,224,2016-05-12,7
User19,103,154,2016-05-12,8
User19,164,814,2016-05-12,9
User19,163,840,2016-05-12,10
User20,56,2,2016-04-12,0
User20,55,0,2016-04-12,1
User20,56,0,2016-04-12,2
User20,55,0,2016-04-12,3
User20,56,0,2016-04-12,4
User20,55,0,2016-04-12,5
User20,82,248,2016-04-12,6
User20,157,2030,2016-04-12,7
User20,109,1168,2016-04-12,8
User20,61,64,2016-04-12,9
User20,61,65,2016-04-12,10
User20,60,52,2016-04-12,11
User20,92,656,2016-04-12,12
User20,85,459,2016-04-12,13
User20,57,0,2016-04-12,14
User20,61,80,2016-04-12,15
User20,157,2192,2016-04-12,16
User20,123,1243,2016-04-12,17
User20,93,321,2016-04-12,18
User20,101,776,2016-04-12,19
User20,90,330,2016-04-12,20
User20,104,740,2016-04-12,21
User20,89,534,2016-04-12,22
User20,111,636,2016-04-12,23
User20,60,61,2016-04-13,0
User20,55,0,2016-04-13,1
User20,55,0,2016-04-13,2
User20,55,0,2016-04-13,3
User20,56,0,2016-04-13,4
User20,55,0,2016-04-13,5
User20,55,0,2016-04-13,6
User20,55,0,2016-04-13,7
User20,67,121,2016-04-13,8
User20,67,138,2016-04-13,9
User20,74,189,2016-04-13,10
User20,60,32,2016-04-13,11
User20,64,120,2016-04-13,12
User20,63,48,2016-04-13,13
User20,61,29,2016-04-13,14
User20,98,481,2016-04-13,15
User20,86,367,2016-04-13,16
User20,80,268,2016-04-13,17
User20,73,119,2016-04-13,18
User20,122,1130,2016-04-13,19
User20,129,1055,2016-04-13,20
User20,90,415,2016-04-13,21
User20,83,259,2016-04-13,22
User20,55,0,2016-04-13,23
User20,57,16,2016-04-14,0
User20,57,12,2016-04-14,1
User20,58,14,2016-04-14,2
User20,58,11,2016-04-14,3
User20,57,8,2016-04-14,4
User20,69,125,2016-04-14,5
User20,142,1258,2016-04-14,6
User20,155,2257,2016-04-14,7
User20,57,0,2016-04-14,8
User20,56,0,2016-04-14,9
User20,63,107,2016-04-14,10
User20,56,0,2016-04-14,11
User20,62,95,2016-04-14,12
User20,85,478,2016-04-14,13
User20,248,2106,2016-04-14,14
User20,77,249,2016-04-14,15
User20,136,1641,2016-04-14,16
User20,304,5808,2016-04-14,17
User20,77,267,2016-04-14,18
User20,72,143,2016-04-14,19
User20,102,624,2016-04-14,20
User20,138,1519,2016-04-14,21
User20,80,247,2016-04-14,22
User20,60,37,2016-04-14,23
User20,56,6,2016-04-15,0
User20,55,0,2016-04-15,1
User20,55,0,2016-04-15,2
User20,57,7,2016-04-15,3
User20,55,0,2016-04-15,4
User20,57,6,2016-04-15,5
User20,124,860,2016-04-15,6
User20,132,1427,2016-04-15,7
User20,64,146,2016-04-15,8
User20,64,123,2016-04-15,9
User20,180,2718,2016-04-15,10
User20,144,1959,2016-04-15,11
User20,95,874,2016-04-15,12
User20,58,9,2016-04-15,13
User20,217,2183,2016-04-15,14
User20,77,261,2016-04-15,15
User20,202,3256,2016-04-15,16
User20,111,1035,2016-04-15,17
User20,103,762,2016-04-15,18
User20,82,484,2016-04-15,19
User20,55,0,2016-04-15,20
User20,71,148,2016-04-15,21
User20,84,280,2016-04-15,22
User20,57,12,2016-04-15,23
User20,55,0,2016-04-16,0
User20,57,8,2016-04-16,1
User20,56,0,2016-04-16,2
User20,57,10,2016-04-16,3
User20,58,15,2016-04-16,4
User20,57,8,2016-04-16,5
User20,57,9,2016-04-16,6
User20,56,9,2016-04-16,7
User20,55,0,2016-04-16,8
User20,62,65,2016-04-16,9
User20,94,501,2016-04-16,10
User20,59,18,2016-04-16,11
User20,59,17,2016-04-16,12
User20,81,280,2016-04-16,13
User20,104,671,2016-04-16,14
User20,103,564,2016-04-16,15
User20,125,1024,2016-04-16,16
User20,124,783,2016-04-16,17
User20,88,377,2016-04-16,18
User20,93,580,2016-04-16,19
User20,99,408,2016-04-16,20
User20,74,88,2016-04-16,21
User20,79,170,2016-04-16,22
User20,78,166,2016-04-16,23
User20,61,22,2016-04-17,0
User20,87,305,2016-04-17,1
User20,72,133,2016-04-17,2
User20,55,0,2016-04-17,3
User20,55,0,2016-04-17,4
User20,59,24,2016-04-17,5
User20,55,0,2016-04-17,6
User20,56,0,2016-04-17,7
User20,55,0,2016-04-17,8
User20,59,40,2016-04-17,9
User20,55,0,2016-04-17,10
User20,55,0,2016-04-17,11
User20,55,0,2016-04-17,12
User20,55,0,2016-04-17,13
User20,55,0,2016-04-17,14
User20,55,0,2016-04-17,15
User20,55,0,2016-04-17,16
User20,55,0,2016-04-17,17
User20,55,0,2016-04-17,18
User20,55,0,2016-04-17,19
User20,55,0,2016-04-17,20
User20,55,0,2016-04-17,21
User20,66,111,2016-04-17,22
User20,58,20,2016-04-17,23
User20,55,0,2016-04-18,0
User20,55,0,2016-04-18,1
User20,55,0,2016-04-18,2
User20,57,9,2016-04-18,3
User20,56,9,2016-04-18,4
User20,56,6,2016-04-18,5
User20,65,83,2016-04-18,6
User20,71,153,2016-04-18,7
User20,57,10,2016-04-18,8
User20,63,103,2016-04-18,9
User20,86,373,2016-04-18,10
User20,90,374,2016-04-18,11
User20,96,454,2016-04-18,12
User20,66,98,2016-04-18,13
User20,56,0,2016-04-18,14
User20,98,425,2016-04-18,15
User20,61,5,2016-04-18,16
User20,109,519,2016-04-18,17
User20,82,373,2016-04-18,18
User20,55,0,2016-04-18,19
User20,99,409,2016-04-18,20
User20,84,317,2016-04-18,21
User20,56,7,2016-04-18,22
User20,55,0,2016-04-18,23
User20,55,0,2016-04-19,0
User20,56,0,2016-04-19,1
User20,65,116,2016-04-19,2
User20,55,0,2016-04-19,3
User20,57,6,2016-04-19,4
User20,56,0,2016-04-19,5
User20,112,525,2016-04-19,6
User20,153,1983,2016-04-19,7
User20,100,950,2016-04-19,8
User20,69,125,2016-04-19,9
User20,57,6,2016-04-19,10
User20,59,70,2016-04-19,11
User20,164,2379,2016-04-19,12
User20,163,2277,2016-04-19,13
User20,58,7,2016-04-19,14
User20,244,2538,2016-04-19,15
User20,113,448,2016-04-19,16
User20,174,2598,2016-04-19,17
User20,98,554,2016-04-19,18
User20,84,217,2016-04-19,19
User20,70,120,2016-04-19,20
User20,99,466,2016-04-19,21
User20,69,97,2016-04-19,22
User20,55,0,2016-04-19,23
User20,55,0,2016-04-20,0
User20,57,4,2016-04-20,1
User20,58,16,2016-04-20,2
User20,55,0,2016-04-20,3
User20,58,17,2016-04-20,4
User20,57,7,2016-04-20,5
User20,63,96,2016-04-20,6
User20,55,0,2016-04-20,7
User20,58,11,2016-04-20,8
User20,55,0,2016-04-20,9
User20,65,144,2016-04-20,10
User20,65,118,2016-04-20,11
User20,90,479,2016-04-20,12
User20,96,534,2016-04-20,13
User20,71,135,2016-04-20,14
User20,61,42,2016-04-20,15
User20,65,114,2016-04-20,16
User20,64,85,2016-04-20,17
User20,58,38,2016-04-20,18
User20,62,46,2016-04-20,19
User20,90,349,2016-04-20,20
User20,76,228,2016-04-20,21
User20,80,239,2016-04-20,22
User20,57,11,2016-04-20,23
User20,55,0,2016-04-21,0
User20,55,0,2016-04-21,1
User20,65,111,2016-04-21,2
User20,56,0,2016-04-21,3
User20,55,0,2016-04-21,4
User20,58,13,2016-04-21,5
User20,94,410,2016-04-21,6
User20,96,644,2016-04-21,7
User20,138,1844,2016-04-21,8
User20,62,99,2016-04-21,9
User20,58,19,2016-04-21,10
User20,67,198,2016-04-21,11
User20,75,243,2016-04-21,12
User20,70,243,2016-04-21,13
User20,58,11,2016-04-21,14
User20,56,0,2016-04-21,15
User20,56,0,2016-04-21,16
User20,234,2325,2016-04-21,17
User20,204,3026,2016-04-21,18
User20,102,1021,2016-04-21,19
User20,59,9,2016-04-21,20
User20,135,1472,2016-04-21,21
User20,61,39,2016-04-21,22
User20,98,619,2016-04-21,23
User20,55,0,2016-04-22,0
User20,56,0,2016-04-22,1
User20,57,14,2016-04-22,2
User20,55,0,2016-04-22,3
User20,55,0,2016-04-22,4
User20,69,126,2016-04-22,5
User20,138,1360,2016-04-22,6
User20,133,1743,2016-04-22,7
User20,72,326,2016-04-22,8
User20,72,290,2016-04-22,9
User20,62,112,2016-04-22,10
User20,62,91,2016-04-22,11
User20,78,335,2016-04-22,12
